7392,पृथ्वी,2.9.40,2.9.40.2.2,स्त्री.,वैश्यवर्गः,हिङ्गुपत्रम्
7393,बाष्पिका,2.9.40,2.9.40.2.3,स्त्री.,वैश्यवर्गः,हिङ्गुपत्रम्
7394,कबरी,2.9.40,2.9.40.2.4,स्त्री.,वैश्यवर्गः,हिङ्गुपत्रम्
7395,पृथु,2.9.40,2.9.40.2.5,पुं.,वैश्यवर्गः,हिङ्गुपत्रम्
7396,निशाह्वा,2.9.41,2.9.41.1.1,स्त्री.,वैश्यवर्गः,हरिद्रा
7397,काञ्चनी,2.9.41,2.9.41.1.2,स्त्री.,वैश्यवर्गः,हरिद्रा
7398,पीता,2.9.41,2.9.41.1.3,स्त्री.,वैश्यवर्गः,हरिद्रा
7399,हरिद्रा,2.9.41,2.9.41.1.4,स्त्री.,वैश्यवर्गः,हरिद्रा
7400,वरवर्णिनी,2.9.41,2.9.41.1.5,स्त्री.,वैश्यवर्गः,हरिद्रा
7401,सामुद्र,2.9.41,2.9.41.2.1,नपुं.,वैश्यवर्गः,लवणम्
7402,लवण,2.9.41,2.9.41.2.2,पुं.,वैश्यवर्गः,लवणम्
7403,अक्षीव,2.9.41,2.9.41.2.3,नपुं.,वैश्यवर्गः,लवणम्
7404,वशिर,2.9.41,2.9.41.2.4,नपुं.,वैश्यवर्गः,लवणम्
7405,सैन्धव,2.9.42,2.9.42.1.1,पुं-नपुं.,वैश्यवर्गः,सिन्धुजलवणम्
7406,शीतशिव,2.9.42,2.9.42.1.2,नपुं.,वैश्यवर्गः,सिन्धुजलवणम्
7407,माणिमन्थ,2.9.42,2.9.42.1.3,नपुं.,वैश्यवर्गः,सिन्धुजलवणम्
7408,सिन्धुज,2.9.42,2.9.42.1.4,नपुं.,वैश्यवर्गः,सिन्धुजलवणम्
7409,रौमक,2.9.42,2.9.42.2.1,नपुं.,वैश्यवर्गः,शाम्भरलवणम्
7410,वसुक,2.9.42,2.9.42.2.2,नपुं.,वैश्यवर्गः,शाम्भरलवणम्
7411,पाक्य,2.9.42,2.9.42.2.3,नपुं.,वैश्यवर्गः,कृतकलवणम्
7412,बिड,2.9.42,2.9.42.2.4,नपुं.,वैश्यवर्गः,कृतकलवणम्
7413,सौवर्चल,2.9.43,2.9.43.1.1,नपुं.,वैश्यवर्गः,मधुरलवणम्
7414,अक्ष,2.9.43,2.9.43.1.2,पुं-नपुं.,वैश्यवर्गः,मधुरलवणम्
7415,रुचक,2.9.43,2.9.43.1.3,पुं.,वैश्यवर्गः,मधुरलवणम्
7416,तिलक,2.9.43,2.9.43.1.4,नपुं.,वैश्यवर्गः,कृष्णवर्णलवणम्
7417,मत्स्यन्डी,2.9.43,2.9.43.2.1,स्त्री.,वैश्यवर्गः,फाणितम्
7418,फाणित,2.9.43,2.9.43.2.2,नपुं.,वैश्यवर्गः,फाणितम्
7419,खण्डविकार,2.9.43,2.9.43.2.3,पुं.,वैश्यवर्गः,फाणितम्
7420,शर्करा,2.9.43,2.9.43.2.4,स्त्री.,वैश्यवर्गः,शर्करा
7421,सिता,2.9.43,2.9.43.2.5,स्त्री.,वैश्यवर्गः,शर्करा
7422,कूर्चिका,2.9.44,2.9.44.1.1,स्त्री.,वैश्यवर्गः,क्षीरविकृतिः
7423,रसाला,2.9.44,2.9.44.1.2,स्त्री.,वैश्यवर्गः,दधिमधुशर्करामरिचार्द्रादिभिः कृतलेह्यः
7424,मार्जिता,2.9.44,2.9.44.1.3,स्त्री.,वैश्यवर्गः,दधिमधुशर्करामरिचार्द्रादिभिः कृतलेह्यः
7425,तेमन,2.9.44,2.9.44.2.1,नपुं.,वैश्यवर्गः,दध्यादिव्यञ्जनम्
7426,निष्ठान,2.9.44,2.9.44.2.2,नपुं.,वैश्यवर्गः,दध्यादिव्यञ्जनम्
7427,शूलाकृत,2.9.45,2.9.45.1.1,वि.,वैश्यवर्गः,लोहशलाकया पक्वमांसः
7428,भटित्र,2.9.45,2.9.45.1.2,वि.,वैश्यवर्गः,लोहशलाकया पक्वमांसः
7429,शूल्य,2.9.45,2.9.45.1.3,वि.,वैश्यवर्गः,लोहशलाकया पक्वमांसः
7430,उख्य,2.9.45,2.9.45.1.4,वि.,वैश्यवर्गः,स्थालीसंस्कृतान्नादिः
7431,पैठर,2.9.45,2.9.45.1.5,वि.,वैश्यवर्गः,स्थालीसंस्कृतान्नादिः
7432,प्रणीत,2.9.45,2.9.45.2.1,वि.,वैश्यवर्गः,पाकेन संस्कृतव्यञ्जनादिः
7433,उपसम्पन्न,2.9.45,2.9.45.2.2,वि.,वैश्यवर्गः,पाकेन संस्कृतव्यञ्जनादिः
7434,प्रयस्त,2.9.45,2.9.45.2.3,वि.,वैश्यवर्गः,द्रव्यान्तरसंस्कृतपक्वम्
7435,सुसंस्कृत,2.9.45,2.9.45.2.4,वि.,वैश्यवर्गः,द्रव्यान्तरसंस्कृतपक्वम्
7436,पिच्छिल,2.9.46,2.9.46.1.1,वि.,वैश्यवर्गः,मण्डयुक्तदध्यादिः
7437,विजिल,2.9.46,2.9.46.1.2,वि.,वैश्यवर्गः,मण्डयुक्तदध्यादिः
7438,सम्मृष्ट,2.9.46,2.9.46.1.3,वि.,वैश्यवर्गः,केशकीटाद्यपनीयशोधितोन्नः
7439,शोधित,2.9.46,2.9.46.1.4,वि.,वैश्यवर्गः,केशकीटाद्यपनीयशोधितोन्नः
7440,चिक्कण,2.9.46,2.9.46.2.1,वि.,वैश्यवर्गः,स्निग्धम्
7441,मसृण,2.9.46,2.9.46.2.2,वि.,वैश्यवर्गः,स्निग्धम्
7442,स्निग्ध,2.9.46,2.9.46.2.3,वि.,वैश्यवर्गः,स्निग्धम्
7443,भावित,2.9.46,2.9.46.2.4,वि.,वैश्यवर्गः,ग्राहितहिङ्ग्वादिगन्धव्यञ्जनादिः
7444,वासित,2.9.46,2.9.46.2.5,वि.,वैश्यवर्गः,ग्राहितहिङ्ग्वादिगन्धव्यञ्जनादिः
7445,आपक्व,2.9.47,2.9.47.1.1,नपुं.,वैश्यवर्गः,पौलिः
7446,पौलि,2.9.47,2.9.47.1.2,पुं.,वैश्यवर्गः,पौलिः
7447,अभ्यूष,2.9.47,2.9.47.1.3,पुं.,वैश्यवर्गः,पौलिः
7448,लाज,2.9.47,2.9.47.1.4,पुं-बहु.,वैश्यवर्गः,भृष्टव्रीह्यादिः
7449,अक्षत,2.9.47,2.9.47.1.5,पुं-बहु.,वैश्यवर्गः,अखण्डतण्डुलाः
7450,पृथुक,2.9.47,2.9.47.2.1,पुं.,वैश्यवर्गः,पृथुकः
7451,चिपिटक,2.9.47,2.9.47.2.2,पुं.,वैश्यवर्गः,पृथुकः
7452,धाना,2.9.47,2.9.47.2.3,स्त्री.,वैश्यवर्गः,भर्जितयवः
7453,भृष्टयव,2.9.47,2.9.47.2.4,पुं.,वैश्यवर्गः,भर्जितयवः
7454,पूप,2.9.48,2.9.48.1.1,पुं.,वैश्यवर्गः,अपूपः
7455,अपूप,2.9.48,2.9.48.1.2,पुं.,वैश्यवर्गः,अपूपः
7456,पिष्टक,2.9.48,2.9.48.1.3,पुं.,वैश्यवर्गः,अपूपः
7457,करम्भ,2.9.48,2.9.48.1.4,पुं.,वैश्यवर्गः,दधिमिश्रसक्तुः
7458,दधिसक्तु,2.9.48,2.9.48.1.5,पुं.,वैश्यवर्गः,दधिमिश्रसक्तुः
7459,भिस्सा,2.9.48,2.9.48.2.1,स्त्री.,वैश्यवर्गः,सिद्धान्नम्
7460,भक्त,2.9.48,2.9.48.2.2,नपुं.,वैश्यवर्गः,सिद्धान्नम्
7461,अन्ध,2.9.48,2.9.48.2.3,पुं.,वैश्यवर्गः,सिद्धान्नम्
7462,अन्न,2.9.48,2.9.48.2.4,नपुं.,वैश्यवर्गः,सिद्धान्नम्
7463,ओदन,2.9.48,2.9.48.2.5,पुं-नपुं.,वैश्यवर्गः,सिद्धान्नम्
7464,दीदिवि,2.9.48,2.9.48.2.6,पुं.,वैश्यवर्गः,सिद्धान्नम्
7465,भिस्सटा,2.9.49,2.9.49.1.1,स्त्री.,वैश्यवर्गः,दग्धोदनः
7466,दग्धिका,2.9.49,2.9.49.1.2,स्त्री.,वैश्यवर्गः,दग्धोदनः
7467,मण्ड,2.9.49,2.9.49.1.3,पुं-नपुं.,वैश्यवर्गः,सर्वेषाम् रसानामग्रम्
7468,मासर,2.9.49,2.9.49.2.1,पुं.,वैश्यवर्गः,भक्तोद्भवमण्डः
7469,आचाम,2.9.49,2.9.49.2.2,पुं.,वैश्यवर्गः,भक्तोद्भवमण्डः
7470,निस्राव,2.9.49,2.9.49.2.3,पुं.,वैश्यवर्गः,भक्तोद्भवमण्डः
7471,यवागू,2.9.50,2.9.50.1.1,स्त्री.,वैश्यवर्गः,यवागू
7472,उष्णिका,2.9.50,2.9.50.1.2,स्त्री.,वैश्यवर्गः,यवागू
7473,श्राणा,2.9.50,2.9.50.1.3,स्त्री.,वैश्यवर्गः,यवागू
7474,विलेपी,2.9.50,2.9.50.1.4,स्त्री.,वैश्यवर्गः,यवागू
7475,तरला,2.9.50,2.9.50.1.5,स्त्री.,वैश्यवर्गः,यवागू
7476,म्रक्षण,2.9.50,2.9.50.2.1,नपुं.,वैश्यवर्गः,तैलम्
7477,अभ्यञ्जन,2.9.50,2.9.50.2.2,नपुं.,वैश्यवर्गः,तैलम्
7478,तैल,2.9.50,2.9.50.2.3,नपुं.,वैश्यवर्गः,तैलम्
7479,कृसर,2.9.50,2.9.50.2.4,नपुं.,वैश्यवर्गः,तिलौदनः
7480,तिलौदन,2.9.50,2.9.50.2.5,पुं.,वैश्यवर्गः,तिलौदनः
7481,गव्य,2.9.50,2.9.50.3.1,वि.,वैश्यवर्गः,गोरसम्
7482,गोविष्,2.9.50,2.9.50.3.2,पुं-नपुं.,वैश्यवर्गः,गोमयम्
7483,गोमय,2.9.50,2.9.50.3.3,पुं-नपुं.,वैश्यवर्गः,गोमयम्
7484,करीष,2.9.51,2.9.51.1.1,पुं-नपुं.,वैश्यवर्गः,शुष्कगोमयम्
7485,दुग्ध,2.9.51,2.9.51.1.2,नपुं.,वैश्यवर्गः,दुग्धम्
7486,क्षीर,2.9.51,2.9.51.1.3,नपुं.,वैश्यवर्गः,दुग्धम्
7487,पयस्,2.9.51,2.9.51.1.4,नपुं.,वैश्यवर्गः,दुग्धम्
7488,पयस्य,2.9.51,2.9.51.2.1,नपुं.,वैश्यवर्गः,घृतदध्यादिः
7489,द्रप्स,2.9.51,2.9.51.2.2,नपुं.,वैश्यवर्गः,शिथिलदधिः
7490,घृत,2.9.52,2.9.52.1.1,नपुं.,वैश्यवर्गः,घृतम्
7491,आज्य,2.9.52,2.9.52.1.2,नपुं.,वैश्यवर्गः,घृतम्
7492,हविस्,2.9.52,2.9.52.1.3,नपुं.,वैश्यवर्गः,घृतम्
7493,सर्पिस्,2.9.52,2.9.52.1.4,नपुं.,वैश्यवर्गः,घृतम्
7494,नवनीत,2.9.52,2.9.52.1.5,नपुं.,वैश्यवर्गः,अकृताग्निसंयोगनवोद्धृतम्
7495,हैयङ्गवीन,2.9.52,2.9.52.2.1,नपुं.,वैश्यवर्गः,एकरात्रपर्युषिताद्दध्नोत्पन्नघृतम्
7496,दण्डाहत,2.9.53,2.9.53.1.1,नपुं.,वैश्यवर्गः,दण्डमथितगोरसमात्रम्
7497,कालशेय,2.9.53,2.9.53.1.2,नपुं.,वैश्यवर्गः,दण्डमथितगोरसमात्रम्
7498,अरिष्ट,2.9.53,2.9.53.1.3,नपुं.,वैश्यवर्गः,दण्डमथितगोरसमात्रम्
7499,गोरस,2.9.53,2.9.53.1.4,पुं.,वैश्यवर्गः,दण्डमथितगोरसमात्रम्
7500,तक्र,2.9.53,2.9.53.2.1,नपुं.,वैश्यवर्गः,पादांशजलघोलः
7501,उदश्वित्,2.9.53,2.9.53.2.2,नपुं.,वैश्यवर्गः,अर्धांशजलघोलः
7502,मस्तु,2.9.54,2.9.54.1.1,नपुं.,वैश्यवर्गः,वस्त्रनिःसृतदधिजलम्
7503,पीयूष,2.9.54,2.9.54.1.2,नपुं.,वैश्यवर्गः,नवप्रसूतगोः क्षीरम्
7504,अशनाया,2.9.54,2.9.54.2.1,स्त्री.,वैश्यवर्गः,बुभुक्षा
7505,बुभुक्षा,2.9.54,2.9.54.2.2,स्त्री.,वैश्यवर्गः,बुभुक्षा
7506,क्षुत्,2.9.54,2.9.54.2.3,स्त्री.,वैश्यवर्गः,बुभुक्षा
7507,ग्रास,2.9.54,2.9.54.2.4,पुं.,वैश्यवर्गः,ग्रासः
7508,कवल,2.9.54,2.9.54.2.5,पुं.,वैश्यवर्गः,ग्रासः
7509,सपीति,2.9.55,2.9.55.1.1,स्त्री.,वैश्यवर्गः,सहपानम्
7510,तुल्यपान,2.9.55,2.9.55.1.2,नपुं.,वैश्यवर्गः,सहपानम्
7511,सग्धि,2.9.55,2.9.55.1.3,स्त्री.,वैश्यवर्गः,सहभोजनम्
7512,सहभोजन,2.9.55,2.9.55.1.4,नपुं.,वैश्यवर्गः,सहभोजनम्
7513,उदन्या,2.9.55,2.9.55.2.1,स्त्री.,वैश्यवर्गः,पिपासा
7514,पिपासा,2.9.55,2.9.55.2.2,स्त्री.,वैश्यवर्गः,पिपासा
7515,तृष्,2.9.55,2.9.55.2.3,स्त्री.,वैश्यवर्गः,पिपासा
7516,तर्ष,2.9.55,2.9.55.2.4,पुं.,वैश्यवर्गः,पिपासा
7517,जग्धि,2.9.55,2.9.55.2.5,स्त्री.,वैश्यवर्गः,भोजनम्
7518,भोजन,2.9.55,2.9.55.2.6,नपुं.,वैश्यवर्गः,भोजनम्
7519,जेमन,2.9.56,2.9.56.1.1,नपुं.,वैश्यवर्गः,भोजनम्
7520,लेह,2.9.56,2.9.56.1.2,पुं.,वैश्यवर्गः,भोजनम्
7521,आहार,2.9.56,2.9.56.1.3,पुं.,वैश्यवर्गः,भोजनम्
7522,निघस,2.9.56,2.9.56.1.4,पुं.,वैश्यवर्गः,भोजनम्
7523,न्याद,2.9.56,2.9.56.1.5,पुं.,वैश्यवर्गः,भोजनम्
7524,सौहित्य,2.9.56,2.9.56.2.1,नपुं.,वैश्यवर्गः,तृप्तिः
7525,तर्पण,2.9.56,2.9.56.2.2,नपुं.,वैश्यवर्गः,तृप्तिः
7526,तृप्ति,2.9.56,2.9.56.2.3,स्त्री.,वैश्यवर्गः,तृप्तिः
7527,फेला,2.9.56,2.9.56.2.4,स्त्री.,वैश्यवर्गः,भुक्तोच्चिष्टम्
7528,भुक्तसमुज्झित,2.9.56,2.9.56.2.5,नपुं.,वैश्यवर्गः,भुक्तोच्चिष्टम्
7529,काम,2.9.57,2.9.57.1.1,नपुं.,वैश्यवर्गः,यथेप्सितम्
7530,प्रकामम्,2.9.57,2.9.57.1.2,अव्य.,वैश्यवर्गः,यथेप्सितम्
7531,पर्याप्त,2.9.57,2.9.57.1.3,नपुं.,वैश्यवर्गः,यथेप्सितम्
7532,निकामम्,2.9.57,2.9.57.1.4,अव्य.,वैश्यवर्गः,यथेप्सितम्
7533,इष्ट,2.9.57,2.9.57.1.5,नपुं.,वैश्यवर्गः,यथेप्सितम्
7534,यथेप्सितम्,2.9.57,2.9.57.1.6,अव्य.,वैश्यवर्गः,यथेप्सितम्
7535,गोप,2.9.57,2.9.57.2.1,पुं.,वैश्यवर्गः,गोपालः
7536,गोपाल,2.9.57,2.9.57.2.2,पुं.,वैश्यवर्गः,गोपालः
7537,गोसङ्ख्य,2.9.57,2.9.57.2.3,पुं.,वैश्यवर्गः,गोपालः
7538,गोधुक्,2.9.57,2.9.57.2.4,पुं.,वैश्यवर्गः,गोपालः
7539,आभीर,2.9.57,2.9.57.2.5,पुं.,वैश्यवर्गः,गोपालः
7540,वल्लव,2.9.57,2.9.57.2.6,पुं.,वैश्यवर्गः,गोपालः
7541,पादबन्धन,2.9.58,2.9.58.1.1,नपुं.,वैश्यवर्गः,गोमहिष्यादिः
7542,गवीश्वर,2.9.58,2.9.58.1.2,पुं.,वैश्यवर्गः,गवां स्वामिः
7543,गोमत्,2.9.58,2.9.58.2.1,पुं.,वैश्यवर्गः,गवां स्वामिः
7544,गोमिन्,2.9.58,2.9.58.2.2,पुं.,वैश्यवर्गः,गवां स्वामिः
7545,गोकुल,2.9.58,2.9.58.2.3,नपुं.,वैश्यवर्गः,गोसङ्घातः
7546,गोधन,2.9.58,2.9.58.2.4,नपुं.,वैश्यवर्गः,गोसङ्घातः
7547,आशितङ्गवीन,2.9.59,2.9.59.1.1,वि.,वैश्यवर्गः,पूर्वं गवां चरणस्थानम्
7548,उक्षन्,2.9.59,2.9.59.2.1,पुं.,वैश्यवर्गः,वृषभः
7549,भद्र,2.9.59,2.9.59.2.2,पुं.,वैश्यवर्गः,वृषभः
7550,बलीवर्द,2.9.59,2.9.59.2.3,पुं.,वैश्यवर्गः,वृषभः
7551,ऋषभ,2.9.59,2.9.59.2.4,पुं.,वैश्यवर्गः,वृषभः
7552,वृषभ,2.9.59,2.9.59.2.5,पुं.,वैश्यवर्गः,वृषभः
7553,वृष,2.9.59,2.9.59.2.6,पुं.,वैश्यवर्गः,वृषभः
7554,अनडुह्,2.9.60,2.9.60.1.1,पुं.,वैश्यवर्गः,वृषभः
7555,सौरभेय,2.9.60,2.9.60.1.2,पुं.,वैश्यवर्गः,वृषभः
7556,गो,2.9.60,2.9.60.1.3,पुं.,वैश्यवर्गः,वृषभः
7557,औक्षक,2.9.60,2.9.60.1.4,नपुं.,वैश्यवर्गः,वृषभसङ्घः
7558,गव्या,2.9.60,2.9.60.2.1,स्त्री.,वैश्यवर्गः,गोसमूहः
7559,गोत्रा,2.9.60,2.9.60.2.2,स्त्री.,वैश्यवर्गः,गोसमूहः
7560,वात्सक,2.9.60,2.9.60.2.3,नपुं.,वैश्यवर्गः,वत्ससमूहः
7561,धैनुक,2.9.60,2.9.60.2.4,नपुं.,वैश्यवर्गः,धेनुसमूहः
7562,महोक्ष,2.9.61,2.9.61.1.1,पुं.,वैश्यवर्गः,महावृषभः
7563,वृद्धोक्ष,2.9.61,2.9.61.1.2,पुं.,वैश्यवर्गः,वृद्धवृषभः
7564,जरद्गव,2.9.61,2.9.61.1.3,पुं.,वैश्यवर्गः,वृद्धवृषभः
7565,जातोक्ष,2.9.61,2.9.61.2.1,पुं.,वैश्यवर्गः,आरब्धयौवनवृषभः
7566,तर्णक,2.9.61,2.9.61.2.2,पुं.,वैश्यवर्गः,सद्योजातवृषभवत्सः
7567,शकृत्करि,2.9.62,2.9.62.1.1,पुं.,वैश्यवर्गः,वृषभवत्सः
7568,वत्स,2.9.62,2.9.62.1.2,पुं.,वैश्यवर्गः,वृषभवत्सः
7569,दम्य,2.9.62,2.9.62.1.3,पुं.,वैश्यवर्गः,स्पष्टतारुण्यवृषभः
7570,वत्सतर,2.9.62,2.9.62.1.4,पुं.,वैश्यवर्गः,स्पष्टतारुण्यवृषभः
7571,आर्षभ्य,2.9.62,2.9.62.2.1,पुं.,वैश्यवर्गः,तारुण्यप्राप्तवृषभः
7572,षण्डतायोग्य,2.9.62,2.9.62.2.2,पुं.,वैश्यवर्गः,तारुण्यप्राप्तवृषभः
7573,षण्ड,2.9.62,2.9.62.2.3,पुं.,वैश्यवर्गः,साण्डवृषभः
7574,गोपति,2.9.62,2.9.62.2.4,पुं.,वैश्यवर्गः,साण्डवृषभः
7575,इट्चर,2.9.62,2.9.62.2.5,पुं.,वैश्यवर्गः,साण्डवृषभः
7576,वह,2.9.63,2.9.63.1.1,पुं.,वैश्यवर्गः,वृषभस्कन्धदेशः
7577,सास्ना,2.9.63,2.9.63.1.2,स्त्री.,वैश्यवर्गः,गलकम्बलः
7578,गलकम्बल,2.9.63,2.9.63.1.3,पुं.,वैश्यवर्गः,गलकम्बलः
7579,नस्तित,2.9.63,2.9.63.2.1,पुं.,वैश्यवर्गः,नासारज्जुयुक्तवृषभः
7580,नस्योत,2.9.63,2.9.63.2.2,पुं.,वैश्यवर्गः,नासारज्जुयुक्तवृषभः
7581,प्रष्ठवाह्,2.9.63,2.9.63.2.3,पुं.,वैश्यवर्गः,दमनार्थं कण्ठारोपितकाष्ठवाहः
7582,युगपार्श्वग,2.9.63,2.9.63.2.4,पुं.,वैश्यवर्गः,दमनार्थं कण्ठारोपितकाष्ठवाहः
7583,युग्य,2.9.64,2.9.64.1.1,नपुं.,वैश्यवर्गः,युगवाह्यवृषभः
7584,प्रासङ्ग्य,2.9.64,2.9.64.1.2,पुं.,वैश्यवर्गः,युगेयुगवाह्यवृषभः
7585,शाकट,2.9.64,2.9.64.1.3,पुं.,वैश्यवर्गः,शकटवाह्यवृषभः
7586,हालिक,2.9.64,2.9.64.2.1,पुं.,वैश्यवर्गः,हलेन खनतीत्यादयः
7587,सैरिक,2.9.64,2.9.64.2.2,पुं.,वैश्यवर्गः,हलेन खनतीत्यादयः
7588,धुर्वह,2.9.65,2.9.65.1.1,पुं.,वैश्यवर्गः,धुरन्धरवृषभः
7589,धुर्य,2.9.65,2.9.65.1.2,पुं.,वैश्यवर्गः,धुरन्धरवृषभः
7590,धौरेय,2.9.65,2.9.65.1.3,पुं.,वैश्यवर्गः,धुरन्धरवृषभः
7591,धुरीण,2.9.65,2.9.65.1.4,पुं.,वैश्यवर्गः,धुरन्धरवृषभः
7592,सधुरन्धर,2.9.65,2.9.65.1.5,पुं.,वैश्यवर्गः,धुरन्धरवृषभः
7593,एकधुरीण,2.9.65,2.9.65.2.1,पुं.,वैश्यवर्गः,एकामेव धुरन्धरः
7594,एकधुर,2.9.65,2.9.65.2.2,पुं.,वैश्यवर्गः,एकामेव धुरन्धरः
7595,एकधुरावह,2.9.65,2.9.65.2.3,पुं.,वैश्यवर्गः,एकामेव धुरन्धरः
7596,सर्वधुरीण,2.9.66,2.9.66.1.1,पुं.,वैश्यवर्गः,धुरीणश्रेष्ठः
7597,सर्वधुरावह,2.9.66,2.9.66.1.2,पुं.,वैश्यवर्गः,धुरीणश्रेष्ठः
7598,माहेयी,2.9.66,2.9.66.2.1,स्त्री.,वैश्यवर्गः,गौः
7599,सौरभेयी,2.9.66,2.9.66.2.2,स्त्री.,वैश्यवर्गः,गौः
7600,गो,2.9.66,2.9.66.2.3,पुं.,वैश्यवर्गः,गौः
7601,उस्रा,2.9.66,2.9.66.2.4,स्त्री.,वैश्यवर्गः,गौः
7602,मातृ,2.9.66,2.9.66.2.5,स्त्री.,वैश्यवर्गः,गौः
7603,शृङ्गिणी,2.9.66,2.9.66.2.6,स्त्री.,वैश्यवर्गः,गौः
7604,अर्जुनी,2.9.67,2.9.67.1.1,स्त्री.,वैश्यवर्गः,गौः
7605,अघ्न्या,2.9.67,2.9.67.1.2,स्त्री.,वैश्यवर्गः,गौः
7606,रोहिणी,2.9.67,2.9.67.1.3,स्त्री.,वैश्यवर्गः,गौः
7607,नैचिकी,2.9.67,2.9.67.1.4,स्त्री.,वैश्यवर्गः,श्रेष्ठा गौः
7608,शबली,2.9.67,2.9.67.2.1,स्त्री.,वैश्यवर्गः,गोभेदः
7609,धवला,2.9.67,2.9.67.2.2,स्त्री.,वैश्यवर्गः,गोभेदः
7610,द्विहायनी,2.9.68,2.9.68.1.1,स्त्री.,वैश्यवर्गः,द्विवर्षा गौः
7611,एकहायनी,2.9.68,2.9.68.1.2,स्त्री.,वैश्यवर्गः,एकवर्षा गौः
7612,चतुर्हायणी,2.9.68,2.9.68.2.1,स्त्री.,वैश्यवर्गः,चतुर्वर्षा गौः
7613,त्रिहायणी,2.9.68,2.9.68.2.2,स्त्री.,वैश्यवर्गः,त्रिवर्षा गौः
7614,वशा,2.9.69,2.9.69.1.1,स्त्री.,वैश्यवर्गः,वन्ध्या गौः
7615,वन्ध्या,2.9.69,2.9.69.1.2,स्त्री.,वैश्यवर्गः,वन्ध्या गौः
7616,अवतोका,2.9.69,2.9.69.1.3,स्त्री.,वैश्यवर्गः,अकस्मात् पतितगर्भा गौः
7617,स्रवद्गर्भा,2.9.69,2.9.69.1.4,स्त्री.,वैश्यवर्गः,अकस्मात् पतितगर्भा गौः
7618,सन्धिनी,2.9.69,2.9.69.1.5,स्त्री.,वैश्यवर्गः,कृतमैथुना गौः
7619,वेहत्,2.9.69,2.9.69.2.1,स्त्री.,वैश्यवर्गः,वृषयोगेन गर्भपातिनी
7620,गर्भोपघातिनी,2.9.69,2.9.69.2.2,स्त्री.,वैश्यवर्गः,वृषयोगेन गर्भपातिनी
7621,उपसर्या,2.9.70,2.9.70.1.1,स्त्री.,वैश्यवर्गः,गर्भग्रहणयोग्या गौः
7622,प्रष्ठौही,2.9.70,2.9.70.1.2,स्त्री.,वैश्यवर्गः,प्रथमं गर्भं धृतवती गौः
7623,बालगर्भिणी,2.9.70,2.9.70.1.3,स्त्री.,वैश्यवर्गः,प्रथमं गर्भं धृतवती गौः
7624,अचण्डी,2.9.70,2.9.70.2.1,स्त्री.,वैश्यवर्गः,अकोपजा गौः
7625,सुकरा,2.9.70,2.9.70.2.2,स्त्री.,वैश्यवर्गः,अकोपजा गौः
7626,बहुसूति,2.9.70,2.9.70.2.3,स्त्री.,वैश्यवर्गः,बहुप्रसूता गौः
7627,परेष्टुका,2.9.70,2.9.70.2.4,स्त्री.,वैश्यवर्गः,बहुप्रसूता गौः
7628,चिरप्रसूता,2.9.71,2.9.71.1.1,स्त्री.,वैश्यवर्गः,दीर्घकालेन प्रसूता गौः
7629,बष्कयणी,2.9.71,2.9.71.1.2,स्त्री.,वैश्यवर्गः,दीर्घकालेन प्रसूता गौः
7630,धेनु,2.9.71,2.9.71.1.3,स्त्री.,वैश्यवर्गः,नूतनप्रसूता गौः
7631,नवसूतिका,2.9.71,2.9.71.1.4,स्त्री.,वैश्यवर्गः,नूतनप्रसूता गौः
7632,सुव्रता,2.9.71,2.9.71.2.1,स्त्री.,वैश्यवर्गः,सुशीला गौः
7633,सुखसन्दोह्या,2.9.71,2.9.71.2.2,स्त्री.,वैश्यवर्गः,सुशीला गौः
7634,पीनोध्नी,2.9.71,2.9.71.2.3,स्त्री.,वैश्यवर्गः,स्थूलस्तनी गौः
7635,पीवरस्तनी,2.9.71,2.9.71.2.4,स्त्री.,वैश्यवर्गः,स्थूलस्तनी गौः
7636,द्रोणक्षीरा,2.9.72,2.9.72.1.1,स्त्री.,वैश्यवर्गः,द्रोणप्रिमितदुग्धमात्रा गौः
7637,द्रोणदुग्धा,2.9.72,2.9.72.1.2,स्त्री.,वैश्यवर्गः,द्रोणप्रिमितदुग्धमात्रा गौः
7638,धेनुष्या,2.9.72,2.9.72.1.3,स्त्री.,वैश्यवर्गः,बन्धनस्थिता गौः
7639,समांसमीना,2.9.72,2.9.72.2.1,स्त्री.,वैश्यवर्गः,प्रतिवर्षं प्रसवित्री गौः
7640,ऊधस्,2.9.73,2.9.73.1.1,नपुं.,वैश्यवर्गः,क्षीरशयः
7641,आपीन,2.9.73,2.9.73.1.2,नपुं.,वैश्यवर्गः,क्षीरशयः
7642,शिवक,2.9.73,2.9.73.1.3,पुं.,वैश्यवर्गः,पशुबन्धनकाष्ठम्
7643,कीलक,2.9.73,2.9.73.1.4,पुं.,वैश्यवर्गः,पशुबन्धनकाष्ठम्
7644,दामन्,2.9.73,2.9.73.2.1,स्त्री-नपुं.,वैश्यवर्गः,दोहनकाले पादबन्धनरज्जुः
7645,सन्दान,2.9.73,2.9.73.2.2,नपुं.,वैश्यवर्गः,दोहनकाले पादबन्धनरज्जुः
7646,पशुरज्जु,2.9.73,2.9.73.2.3,स्त्री.,वैश्यवर्गः,पशुबन्धनरज्जुः
7647,दामनी,2.9.73,2.9.73.2.4,स्त्री.,वैश्यवर्गः,पशुबन्धनरज्जुः
