1241,हृषीकेश,1.1.18.2.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1251,केशव,1.1.18.2.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1261,माधव,1.1.18.2.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1271,स्वभू,1.1.18.2.5,स्वर्गवर्गः,विष्णुः,విష్ణువు
1281,दैत्यारि,1.1.19.1.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1291,पुण्डरीकाक्ष,1.1.19.1.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1301,गोविन्द,1.1.19.1.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1311,गरुडध्वज,1.1.19.1.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1321,पीताम्बर,1.1.19.2.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1331,अच्युत,1.1.19.2.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1341,शार्ङ्गिन्,1.1.19.2.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1351,विष्वक्सेन,1.1.19.2.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1361,जनार्दन,1.1.19.2.5,स्वर्गवर्गः,विष्णुः,విష్ణువు
1371,उपेन्द्र,1.1.20.1.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1381,इन्द्रावरज,1.1.20.1.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1391,चक्रपाणि,1.1.20.1.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1401,चतुर्भुज,1.1.20.1.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1411,पद्मनाभ,1.1.20.2.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1421,मधुरिपु,1.1.20.2.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1431,वासुदेव,1.1.20.2.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1441,त्रिविक्रम,1.1.20.2.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1451,देवकीनन्दन,1.1.21.1.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1461,शौरि,1.1.21.1.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1471,श्रीपति,1.1.21.1.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1481,पुरुषोत्तम,1.1.21.1.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1491,वनमालिन्,1.1.21.2.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1501,बलिध्वंसिन्,1.1.21.2.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1511,कंसाराति,1.1.21.2.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
